SEASON_ID,PLAYER_NAME,AGE,HEIGHT_IN,WEIGHT_LB,PTS,AST,REB,STL,BLK,TS_PCT,EFG_PCT,USG_PCT
2019-20,Danny Green,32,78,215,11.7,1.9,4.8,1.8,0.7,0.5550284629981025,0.5445544554455446,0.2950614431420412
2020-21,Danny Green,33,78,215,12.2,2.2,4.8,1.7,1.0,0.5860876249039201,0.5792079207920792,0.2559353161819525
2021-22,Danny Green,34,78,215,9.7,1.7,4.2,1.6,1.0,0.5590133702166896,0.5588235294117647,0.3257685710515898
2022-23,Danny Green,35,78,215,7.4,1.7,3.3,0.8,0.0,0.4065934065934066,0.4120879120879121,10.89218923613828
2022-23,Danny Green,35,78,215,19.7,1.5,3.8,1.9,1.1,0.6757683863885839,0.670138888888889,8.005399713815168
2022-23,Danny Green,35,78,215,15.8,1.6,3.6,1.6,0.8,0.6156483790523691,0.6141732283464568,0.0
2023-24,Danny Green,36,78,215,0.0,2.0,3.9,2.0,0.0,0.0,0.0,9.303989980318484
2015-16,Jeff Green,29,80,235,15.1,2.3,5.6,0.9,0.4,0.517690619857378,0.4692307692307692,0.4667270968425807
2015-16,Jeff Green,29,80,235,14.9,2.0,4.6,0.9,1.1,0.4949508370980601,0.474264705882353,1.0288961480514005
2015-16,Jeff Green,29,80,235,15.0,2.2,5.3,0.9,0.6,0.508819538670285,0.4734848484848485,0.0
2016-17,Jeff Green,30,80,235,15.0,1.9,5.0,0.9,0.3,0.5062095032397409,0.4427480916030534,0.473957713986936
2017-18,Jeff Green,31,80,235,16.7,1.9,4.8,0.8,0.7,0.5870359955005624,0.5163934426229508,0.3797290494032372
2018-19,Jeff Green,32,80,235,16.2,2.4,5.3,0.7,0.7,0.6071964017991004,0.5550847457627118,0.3001640146820137
2019-20,Jeff Green,33,80,235,15.2,1.3,5.3,0.8,0.7,0.5239933811362383,0.4724409448818898,1.283114419455838
2019-20,Jeff Green,33,80,235,19.5,2.7,4.6,1.2,0.8,0.6818181818181819,0.6553030303030304,1.5780188751822355
2019-20,Jeff Green,33,80,235,17.0,1.9,5.0,1.0,0.7,0.5904417893859405,0.5542635658914729,0.0
2020-21,Jeff Green,34,80,235,14.7,2.1,5.2,0.7,0.5,0.6224593495934959,0.5865384615384615,0.3047165605560636
2021-22,Jeff Green,35,80,235,15.0,1.9,4.5,0.5,0.5,0.624167776298269,0.5728155339805825,0.3163718147881936
2022-23,Jeff Green,36,80,235,14.4,2.3,4.8,0.6,0.6,0.5752636625119847,0.537037037037037,0.5564623835380524
2023-24,Jeff Green,37,80,235,14.0,1.9,4.9,0.4,0.9,0.5880376344086021,0.5297029702970297,0.4254131561755548
2024-25,Jeff Green,38,80,235,15.6,1.8,5.3,0.5,0.4,0.6469807564698075,0.6181818181818182,1.3293279176239174
2015-16,Thaddeus Young,27,80,225,16.5,2.0,9.9,1.7,0.6,0.5337732919254659,0.5173611111111112,0.3214639572290944
2016-17,Thaddeus Young,28,80,225,13.1,2.0,7.2,1.8,0.5,0.5590645271423694,0.5540540540540541,0.2625193403598554
2017-18,Thaddeus Young,29,80,225,13.2,2.1,7.1,1.9,0.5,0.5291853752405388,0.5210084033613446,0.2363015168083898
2018-19,Thaddeus Young,30,80,225,14.8,3.0,7.6,1.8,0.5,0.5657492354740061,0.5532786885245902,0.2609617369793666
2019-20,Thaddeus Young,31,80,225,14.9,2.6,7.1,2.1,0.5,0.5208333333333334,0.5147058823529412,0.4428206326325652
2020-21,Thaddeus Young,32,80,225,17.9,6.3,9.2,1.6,0.9,0.5774193548387097,0.5729166666666666,0.4824192295781805
2021-22,Thaddeus Young,33,80,225,15.4,5.7,9.0,2.2,0.7,0.5779045331732213,0.5806451612903226,1.8399368140394907
2021-22,Thaddeus Young,33,80,225,12.4,3.4,8.7,2.4,0.8,0.5263157894736842,0.5275229357798165,1.203715874913307
2021-22,Thaddeus Young,33,80,225,13.7,4.4,8.9,2.3,0.8,0.5469498562759502,0.5474137931034483,0.0
2022-23,Thaddeus Young,34,80,225,10.9,3.4,7.5,2.4,0.2,0.5719983207388749,0.5611111111111112,0.6089907426805731
2023-24,Thaddeus Young,35,80,225,11.7,5.1,7.7,1.9,0.3,0.6204921510394569,0.6348314606741572,1.2754385586921018
2023-24,Thaddeus Young,35,80,225,9.3,2.8,11.3,2.0,0.8,0.5150642445724413,0.5176470588235295,5.150004542838971
2023-24,Thaddeus Young,35,80,225,11.2,4.7,8.4,1.9,0.4,0.6003430531732418,0.6079545454545454,0.0
2015-16,Brook Lopez,27,85,282,22.0,2.1,8.4,0.8,1.8,0.5613390487854664,0.5117647058823529,0.4004360818437192
2016-17,Brook Lopez,28,85,282,24.9,2.9,6.5,0.6,2.0,0.5764956473421003,0.531578947368421,0.4719425472736402
2017-18,Brook Lopez,29,85,282,19.9,2.6,6.1,0.6,2.0,0.5542557932263815,0.5363636363636364,0.4823716958250939
2018-19,Brook Lopez,30,85,282,15.6,1.5,6.1,0.8,2.8,0.5943309966473637,0.569672131147541,0.2588461330387818
2019-20,Brook Lopez,31,85,282,16.1,2.0,6.2,0.9,3.2,0.5506155950752394,0.5112781954887218,0.3620935886807437
2020-21,Brook Lopez,32,85,282,16.3,0.9,6.6,0.8,1.9,0.6133353401565322,0.578512396694215,0.3178542643244074
2021-22,Brook Lopez,33,85,282,19.4,0.7,6.4,1.0,1.8,0.5695162047909816,0.5411392405063291,2.629444990166849
2022-23,Brook Lopez,34,85,282,18.8,1.5,7.9,0.6,2.9,0.6318902930895403,0.6066176470588236,0.2902823235623571
2023-24,Brook Lopez,35,85,282,14.8,1.9,6.1,0.6,2.8,0.6075533661740558,0.5840707964601769,0.2379576645150128
2024-25,Brook Lopez,36,85,282,14.7,2.0,5.7,0.7,2.1,0.6239388794567062,0.6055045871559632,0.2226443348302821
2015-16,Nicolas Batum,26,80,230,15.4,5.9,6.3,1.0,0.6,0.548745724059293,0.5078125,0.3110126054364941
2016-17,Nicolas Batum,27,80,230,16.0,6.3,6.6,1.2,0.4,0.5292405398253507,0.4738805970149254,0.3044484446588231
2017-18,Nicolas Batum,28,80,230,13.4,6.3,5.6,1.2,0.4,0.5211574362165525,0.4872881355932203,0.3322915686976339
2018-19,Nicolas Batum,29,80,230,10.7,3.8,6.0,1.1,0.7,0.5805121527777778,0.5581395348837209,0.2002791854312741
2019-20,Nicolas Batum,30,80,230,5.6,4.7,7.1,1.2,0.6,0.45841519318926,0.4310344827586207,0.6656989025209128
2020-21,Nicolas Batum,31,80,230,10.6,2.9,6.2,1.4,0.7,0.6174277726001864,0.5925925925925927,0.2313761575966629
2021-22,Nicolas Batum,32,80,230,12.1,2.5,6.3,1.4,1.0,0.6113581244947452,0.6052631578947368,0.3256176775523382
2022-23,Nicolas Batum,33,80,230,10.1,2.5,6.3,1.1,0.9,0.5983412322274881,0.5875,0.2415893980832944
2023-24,Nicolas Batum,34,80,230,5.3,3.3,4.7,2.0,2.7,0.5,0.5,4.867111532531744
2023-24,Nicolas Batum,34,80,230,7.6,3.0,5.9,1.1,0.8,0.6012658227848101,0.5983606557377049,0.2129618719697663
2023-24,Nicolas Batum,34,80,230,7.5,3.0,5.8,1.1,0.9,0.6028938906752411,0.5916666666666667,0.0
2024-25,Nicolas Batum,35,80,230,8.2,2.2,5.7,1.4,0.9,0.6246191346739792,0.6111111111111112,0.2367787180171059
2015-16,DeAndre Jordan,27,83,265,13.6,1.2,14.7,0.7,2.5,0.6305637982195846,0.7000000000000001,0.2122323700127616
2016-17,DeAndre Jordan,28,83,265,14.4,1.3,15.6,0.7,1.9,0.6703910614525139,0.7160493827160493,0.2143143599919135
2017-18,DeAndre Jordan,29,83,265,13.8,1.7,17.4,0.6,1.0,0.6494728915662652,0.6395348837209303,0.2246142977231558
2018-19,DeAndre Jordan,30,83,265,12.8,2.3,15.9,0.8,1.2,0.6719865602687946,0.64,0.3336929324384825
2018-19,DeAndre Jordan,30,83,265,15.1,4.2,15.8,0.7,1.5,0.6794456443484521,0.6333333333333333,1.2263027558658377
2018-19,DeAndre Jordan,30,83,265,13.3,2.7,15.9,0.7,1.3,0.676913680781759,0.6410256410256411,0.0
2019-20,DeAndre Jordan,31,83,265,13.6,3.1,16.4,0.5,1.5,0.6810897435897436,0.6666666666666666,0.4082159623484656
2020-21,DeAndre Jordan,32,83,265,12.3,2.7,12.3,0.5,1.9,0.7331902718168813,0.7638888888888888,0.3785325578136781
2021-22,DeAndre Jordan,33,83,265,11.6,1.1,15.2,0.9,2.3,0.6581933726736269,0.6794871794871795,1.11129947991654
2021-22,DeAndre Jordan,33,83,265,12.4,1.3,15.5,0.3,1.5,0.6104765655769989,0.5934065934065935,2.6811307190429035
2021-22,DeAndre Jordan,33,83,265,11.9,1.2,15.3,0.7,2.0,0.6389604810996563,0.6385542168674698,0.0
2022-23,DeAndre Jordan,34,83,265,12.2,2.1,12.4,0.7,1.4,0.7282712511938872,0.767605633802817,0.833477584847158
2023-24,DeAndre Jordan,35,83,265,12.9,2.4,14.3,0.5,1.5,0.6078024877497173,0.6235294117647059,1.3990156007934142
2024-25,DeAndre Jordan,36,83,265,10.9,2.8,14.8,0.8,1.4,0.6227148080438758,0.6438356164383562,0.6597743730963094
2015-16,Kyle Lowry,29,72,196,20.6,6.2,4.6,2.0,0.4,0.5777428763742428,0.5198675496688742,0.3271269214843894
2016-17,Kyle Lowry,30,72,196,21.6,6.7,4.6,1.4,0.3,0.6244218316373729,0.5680272108843537,0.3982298564562267
2017-18,Kyle Lowry,31,72,196,18.2,7.7,6.2,1.2,0.3,0.6015335801163405,0.5555555555555556,0.3071254158759368
2018-19,Kyle Lowry,32,72,196,15.1,9.2,5.1,1.5,0.5,0.5630966587112172,0.5166666666666667,0.315548757821413
2019-20,Kyle Lowry,33,72,196,19.3,7.4,5.0,1.4,0.4,0.5885581849231519,0.5144927536231884,0.394887761162791
2020-21,Kyle Lowry,34,72,196,17.8,7.6,5.6,1.0,0.3,0.5939668980245596,0.5410447761194029,0.4789196032634207
2021-22,Kyle Lowry,35,72,196,14.2,8.0,4.8,1.1,0.3,0.5978443920511957,0.5566037735849058,0.3036268625499841
2022-23,Kyle Lowry,36,72,196,12.9,5.9,4.7,1.2,0.4,0.5642057382785165,0.5098039215686274,0.3498768143718722
2023-24,Kyle Lowry,37,72,196,10.5,5.1,4.5,1.4,0.5,0.5794701986754967,0.5595238095238095,0.4655166830314077
2023-24,Kyle Lowry,37,72,196,10.1,5.8,3.6,1.1,0.3,0.616455078125,0.581081081081081,0.6570771672753607
2023-24,Kyle Lowry,37,72,196,10.4,5.4,4.1,1.3,0.4,0.5974264705882353,0.56875,0.0
2024-25,Kyle Lowry,38,72,196,7.5,5.2,3.7,1.8,0.6,0.521412680756396,0.46875,0.544454170469068
2015-16,Chris Paul,30,72,175,21.5,11.0,4.6,2.3,0.2,0.573149925357219,0.5180722891566264,0.4016741095916128
2016-17,Chris Paul,31,72,175,20.7,10.6,5.7,2.2,0.1,0.6140246796392976,0.554421768707483,0.4567063119729604
2017-18,Chris Paul,32,72,175,21.1,8.9,6.1,1.9,0.3,0.6031328607363367,0.5512820512820513,0.4761307470146564
2018-19,Chris Paul,33,72,175,17.6,9.2,5.1,2.2,0.3,0.559938915754645,0.5107142857142858,0.4318222520995547
2019-20,Chris Paul,34,72,175,20.1,7.7,5.7,1.8,0.2,0.6098300970873787,0.5517241379310345,0.3766812956415132
2020-21,Chris Paul,35,72,175,18.8,10.2,5.1,1.6,0.3,0.5979643765903307,0.5590277777777778,0.3665337169300652
2021-22,Chris Paul,36,72,175,16.1,11.8,4.8,2.0,0.3,0.5793033966609097,0.5362903225806451,0.3310772968412206
2022-23,Chris Paul,37,72,175,15.6,10.0,4.8,1.7,0.4,0.5563480741797432,0.515748031496063,0.3641239639727148
2023-24,Chris Paul,38,72,175,12.5,9.2,5.3,1.6,0.1,0.5421582234559333,0.5181818181818182,0.3640376931005619
2024-25,Chris Paul,39,72,175,11.4,9.5,4.6,1.6,0.3,0.5806845965770172,0.5434782608695653,0.2191943903943325
2015-16,Kawhi Leonard,24,79,225,23.0,2.8,7.5,1.9,1.1,0.6135296628254375,0.5636363636363637,0.391048145589294
2016-17,Kawhi Leonard,25,79,225,27.5,3.8,6.3,1.9,0.8,0.6102432096573762,0.5418848167539267,0.4490067462299197
2017-18,Kawhi Leonard,26,79,225,25.0,3.6,7.2,3.1,1.5,0.5718206770356816,0.5184210526315789,5.212244343364411
2018-19,Kawhi Leonard,27,79,225,28.2,3.5,7.7,1.9,0.4,0.6077586206896551,0.5477386934673367,0.5278160535865846
2019-20,Kawhi Leonard,28,79,225,30.1,5.5,7.8,2.0,0.6,0.5894563684787718,0.5248868778280542,0.6398992517779042
2020-21,Kawhi Leonard,29,79,225,26.2,5.5,6.8,1.6,0.4,0.6226235741444867,0.5679347826086958,0.5785055172285439
2022-23,Kawhi Leonard,31,79,225,25.5,4.2,7.0,1.5,0.6,0.6247549980399844,0.5726256983240224,0.5501658483012513
2023-24,Kawhi Leonard,32,79,225,24.9,3.8,6.4,1.7,0.9,0.6244983948635634,0.5833333333333334,0.40863683538197
2024-25,Kawhi Leonard,33,79,225,24.3,3.5,6.7,1.8,0.5,0.5890052356020943,0.5631578947368421,0.838929382377874
2015-16,Jimmy Butler,26,79,230,20.4,4.7,5.2,1.6,0.6,0.5624172915747684,0.4801324503311258,0.3515316921872473
2016-17,Jimmy Butler,27,79,230,23.3,5.3,6.0,1.8,0.4,0.5875529554165827,0.4937499999999999,0.3373617435630455
2017-18,Jimmy Butler,28,79,230,21.7,4.8,5.2,1.9,0.4,0.5889057750759878,0.5163398692810457,0.4107613763248532
2018-19,Jimmy Butler,29,79,230,21.2,4.3,5.2,2.4,1.0,0.5797418507985124,0.5288461538461539,2.2747231414271463
2018-19,Jimmy Butler,29,79,230,19.8,4.3,5.7,2.0,0.6,0.5709342560553633,0.4965986394557823,0.4325143109468997
2018-19,Jimmy Butler,29,79,230,20.0,4.3,5.6,2.0,0.6,0.5701254275940707,0.5,0.0
2019-20,Jimmy Butler,30,79,230,21.3,6.4,7.1,1.9,0.6,0.587618627234606,0.4712230215827337,0.4533825065956963
2020-21,Jimmy Butler,31,79,230,23.0,7.6,7.4,2.2,0.4,0.6057732827644333,0.5164473684210527,0.5441101551754968
2021-22,Jimmy Butler,32,79,230,22.7,5.8,6.3,1.8,0.5,0.5899168399168399,0.4935483870967742,0.4922511840785573
2022-23,Jimmy Butler,33,79,230,24.7,5.7,6.3,2.0,0.4,0.6468677980305888,0.56,0.4288123762250896
2023-24,Jimmy Butler,34,79,230,22.0,5.3,5.6,1.4,0.3,0.6262810293782738,0.5392857142857143,0.4215251746959487
2024-25,Jimmy Butler,35,79,230,20.0,5.6,6.2,1.3,0.5,0.6351626016260162,0.564516129032258,0.9810107097595588
2024-25,Jimmy Butler,35,79,230,19.8,6.5,6.1,1.8,0.3,0.6172069825436409,0.4999999999999999,0.756855154024639
2024-25,Jimmy Butler,35,79,230,19.9,6.1,6.1,1.6,0.4,0.6272062531517901,0.532520325203252,0.0
2015-16,Paul George,25,80,220,23.9,4.2,7.2,1.9,0.4,0.5571615069004102,0.4891891891891892,0.3843043460102152
2016-17,Paul George,26,80,220,23.8,3.4,6.6,1.6,0.4,0.5891089108910892,0.5333333333333334,0.38172309473122
2017-18,Paul George,27,80,220,21.6,3.3,5.6,2.0,0.5,0.5701013513513514,0.5209580838323353,0.3173917033464011
2018-19,Paul George,28,80,220,27.4,4.0,8.0,2.2,0.4,0.5856703146374829,0.5318627450980392,0.3692367532509527
2019-20,Paul George,29,80,220,26.2,4.7,6.9,1.7,0.5,0.5895589558955896,0.5404040404040403,0.7450738300857223
2020-21,Paul George,30,80,220,24.9,5.5,7.1,1.2,0.5,0.5991337824831569,0.5585106382978723,0.5906722999302679
2021-22,Paul George,31,80,220,25.2,5.9,7.1,2.2,0.4,0.5371759890859481,0.4929577464788732,1.122687453339283
2022-23,Paul George,32,80,220,24.7,5.3,6.3,1.5,0.4,0.5875356803044718,0.5349462365591398,0.5431394760298963
2023-24,Paul George,33,80,220,24.0,3.8,5.6,1.6,0.5,0.6107491856677525,0.5702247191011236,0.382505945189761
2024-25,Paul George,34,80,220,18.0,4.8,5.9,2.0,0.5,0.5440038684719536,0.512987012987013,0.6306918701381734
2015-16,Bradley Beal,22,76,207,20.2,3.4,4.0,1.1,0.2,0.5480790102018667,0.5178571428571428,0.5313784495577373
2016-17,Bradley Beal,23,76,207,23.9,3.6,3.2,1.1,0.3,0.6058608801460149,0.5649717514124294,0.3518382978680459
2017-18,Bradley Beal,24,76,207,22.5,4.5,4.4,1.2,0.4,0.5658953722334005,0.5307262569832403,0.3302461576848366
2018-19,Bradley Beal,25,76,207,25.0,5.3,4.9,1.4,0.7,0.5832400149309444,0.5418848167539266,0.3335390330944086
2019-20,Bradley Beal,26,76,207,30.5,6.1,4.2,1.2,0.4,0.5794072948328267,0.5219298245614035,0.5996830270077683
2020-21,Bradley Beal,27,76,207,31.5,4.4,4.7,1.2,0.4,0.5923724988716714,0.5301724137931034,0.5681008405108603
2021-22,Bradley Beal,28,76,207,23.2,6.6,4.7,0.9,0.4,0.5384329743780171,0.4922279792746113,0.765285452199892
2022-23,Bradley Beal,29,76,207,25.0,5.8,4.2,1.0,0.7,0.5936550151975685,0.5529100529100529,0.6249461426240096
2023-24,Bradley Beal,30,76,207,19.6,5.4,4.7,1.1,0.6,0.6053867062021251,0.5833333333333334,0.460994238487271
2024-25,Bradley Beal,31,76,207,19.1,4.1,3.7,1.2,0.6,0.5977716574862294,0.5714285714285715,0.4656637668746455
2017-18,Bam Adebayo,20,81,255,12.6,2.7,10.0,0.8,1.1,0.574398249452954,0.5168539325842696,0.4104794976006863
2018-19,Bam Adebayo,21,81,255,13.7,3.5,11.2,1.3,1.2,0.6231804949053857,0.5879120879120879,0.2969388688330835
2019-20,Bam Adebayo,22,81,255,17.1,5.5,10.9,1.2,1.4,0.5975677942409842,0.559322033898305,0.3114071855992255
2020-21,Bam Adebayo,23,81,255,20.1,5.8,9.6,1.3,1.1,0.6282820705176294,0.5746268656716418,0.3931131398661714
2021-22,Bam Adebayo,24,81,255,21.1,3.7,11.1,1.6,0.9,0.608139266774268,0.5555555555555556,0.4896013511442207
2022-23,Bam Adebayo,25,81,255,21.2,3.3,9.5,1.2,0.8,0.593372145096283,0.538961038961039,0.3473202669032296
2023-24,Bam Adebayo,26,81,255,20.4,4.1,11.0,1.2,1.0,0.5745831455610635,0.5263157894736842,0.3707706987074177
2024-25,Bam Adebayo,27,81,255,19.0,4.5,10.1,1.3,0.7,0.5609352857817667,0.5233333333333333,0.3136751538017127
2015-16,Zach LaVine,20,77,200,18.1,3.9,3.6,1.1,0.3,0.5482190453113642,0.5132450331125827,0.3656373000028463
2016-17,Zach LaVine,21,77,200,18.3,2.9,3.3,0.8,0.2,0.5763416477702192,0.5445205479452055,0.442144470258982
2017-18,Zach LaVine,22,77,200,22.0,3.9,5.2,1.3,0.2,0.4978276611151339,0.4435897435897436,1.6107735605881266
2018-19,Zach LaVine,23,77,200,24.7,4.7,4.9,1.0,0.4,0.573671497584541,0.5212765957446809,0.5000855978071673
2019-20,Zach LaVine,24,77,200,26.4,4.4,5.0,1.5,0.5,0.5676931016686737,0.5265700483091788,0.5464568598729029
2020-21,Zach LaVine,25,77,200,28.2,5.0,5.1,0.8,0.5,0.6342209427851745,0.5954773869346733,0.5471041496064685
2021-22,Zach LaVine,26,77,200,25.3,4.7,4.8,0.6,0.4,0.6066564358334932,0.5546448087431693,0.4426775377101289
2022-23,Zach LaVine,27,77,200,24.9,4.3,4.5,0.9,0.2,0.60542695973546,0.5607734806629834,0.3644136494522668
2023-24,Zach LaVine,28,77,200,20.1,4.0,5.3,0.9,0.3,0.577851885924563,0.529032258064516,0.9663450562802056
2024-25,Zach LaVine,29,77,200,25.3,4.8,5.1,1.0,0.3,0.6381154156577885,0.6067415730337078,0.6631878592166582
2024-25,Zach LaVine,29,77,200,22.1,3.7,3.5,0.6,0.1,0.6421431892143189,0.6139240506329113,0.7246762923584986
2024-25,Zach LaVine,29,77,200,23.8,4.3,4.4,0.8,0.2,0.6392350666093684,0.6065088757396451,0.0
2015-16,Kyrie Irving,23,74,195,22.5,5.4,3.4,1.2,0.4,0.5407613920399923,0.4947368421052632,0.6316032651215485
2016-17,Kyrie Irving,24,74,195,25.9,6.0,3.3,1.2,0.3,0.5815520028740794,0.5371287128712872,0.4343014777674645
2017-18,Kyrie Irving,25,74,195,27.3,5.7,4.2,1.2,0.3,0.6078553615960101,0.5689655172413793,0.5758065551484827
2018-19,Kyrie Irving,26,74,195,26.0,7.5,5.4,1.7,0.6,0.5919854280510018,0.5544554455445545,0.4795947076065445
2019-20,Kyrie Irving,27,74,195,30.0,7.0,5.6,1.5,0.5,0.5937302089930335,0.5460526315789473,1.7633516569274437
2020-21,Kyrie Irving,28,74,195,27.7,6.2,4.9,1.5,0.7,0.6142451658683697,0.5772946859903382,0.5753134611072204
2021-22,Kyrie Irving,29,74,195,26.3,5.5,4.2,1.4,0.6,0.5925558759913483,0.5492610837438424,0.9647667595083906
2022-23,Kyrie Irving,30,74,195,26.4,5.1,5.0,1.0,0.8,0.6045063198387983,0.5678391959798995,0.719056583542893
2022-23,Kyrie Irving,30,74,195,25.4,5.7,4.7,1.2,0.6,0.633859053703334,0.5883977900552486,1.2718463698936495
2022-23,Kyrie Irving,30,74,195,26.1,5.3,4.9,1.1,0.7,0.6145225089470711,0.5699481865284974,0.0
2023-24,Kyrie Irving,31,74,195,26.4,5.3,5.1,1.3,0.5,0.6075110456553755,0.5746268656716418,0.4985343381833642
2024-25,Kyrie Irving,32,74,195,24.6,4.6,4.8,1.3,0.5,0.591573682185456,0.5476190476190477,0.546550403736219
2023-24,Victor Wembanyama,19,87,235,26.0,4.7,12.9,1.5,4.3,0.5634535367545076,0.5172413793103449,0.5463093343854505
2024-25,Victor Wembanyama,20,87,235,26.3,4.0,11.9,1.2,4.1,0.5928764652840397,0.556930693069307,0.7150387018483505
2022-23,Paolo Banchero,19,82,250,21.3,4.0,7.4,0.9,0.6,0.5304841601912732,0.466867469879518,0.4057470931635065
2023-24,Paolo Banchero,20,82,250,23.2,5.5,7.1,0.9,0.6,0.5454203498213278,0.4944751381215468,0.3801542553457557
2024-25,Paolo Banchero,21,82,250,27.1,5.0,7.9,0.8,0.6,0.5514406641706008,0.5024154589371981,0.7623818586968655
2023-24,Chet Holmgren,21,85,208,20.2,3.0,9.7,0.8,2.8,0.6310922269432643,0.5950704225352113,0.3214141915567866
2024-25,Chet Holmgren,22,85,208,19.7,2.6,10.6,0.9,2.9,0.599878197320341,0.5571428571428572,0.9037190942562746
2022-23,Jabari Smith Jr.,19,82,220,14.8,1.5,8.4,0.6,1.1,0.5131761442441054,0.4732824427480916,0.2681702957179714
2023-24,Jabari Smith Jr.,20,82,220,15.5,1.8,9.1,0.8,0.9,0.5703561966440976,0.532258064516129,0.2586334738850561
2024-25,Jabari Smith Jr.,21,82,220,14.6,1.3,8.4,0.5,0.9,0.5596442808954308,0.5252100840336135,0.3422744181178044
2022-23,Keegan Murray,22,80,225,14.8,1.5,5.6,0.9,0.6,0.600259571706684,0.5889830508474576,0.2365005507810058
2023-24,Keegan Murray,23,80,225,16.3,1.8,5.8,1.1,0.8,0.568023417897965,0.5477941176470589,0.2496521470642021
2024-25,Keegan Murray,24,80,225,13.0,1.5,7.0,0.8,1.0,0.5536626916524702,0.5353982300884955,0.2046252921720646
2022-23,Jalen Williams,21,77,211,16.7,3.9,5.3,1.6,0.6,0.5998563218390804,0.5634920634920635,0.2875475894282482
2023-24,Jalen Williams,22,77,211,21.9,5.2,4.6,1.3,0.7,0.6192038000452386,0.5931677018633539,0.3812693899795584
2024-25,Jalen Williams,23,77,211,24.0,5.7,5.9,1.8,0.7,0.5738332058148432,0.5372340425531914,0.4412053374790836
2021-22,Scottie Barnes,20,79,237,15.6,3.5,7.7,1.1,0.8,0.5524079320113314,0.5234375,0.2596489045646761
2022-23,Scottie Barnes,21,79,237,15.9,5.0,6.9,1.1,0.8,0.5246832101372756,0.4817518248175183,0.2729206925666298
2023-24,Scottie Barnes,22,79,237,20.5,6.2,8.5,1.3,1.5,0.5665487508290957,0.5277777777777778,0.4230435230375062
2024-25,Scottie Barnes,23,79,237,21.1,6.4,8.5,1.6,1.1,0.5237291501191422,0.4832402234636872,0.4522454425844907
2020-21,Tyrese Maxey,19,74,200,18.8,4.6,4.0,1.0,0.5,0.5314337403889643,0.4969696969696969,0.878700020842247
2021-22,Tyrese Maxey,20,74,200,17.8,4.4,3.3,0.7,0.4,0.5952380952380952,0.5555555555555556,0.2720234411370046
2022-23,Tyrese Maxey,21,74,200,21.8,3.8,3.1,0.9,0.1,0.6064989984420209,0.5674846625766871,0.4251271711806842
2023-24,Tyrese Maxey,22,74,200,24.9,5.9,3.5,0.9,0.5,0.5714154580503029,0.5205128205128204,0.3824507311377738
2024-25,Tyrese Maxey,23,74,200,25.1,5.8,3.2,1.7,0.4,0.561973849185026,0.515,0.5437897966991238
2021-22,Jalen Suggs,20,77,205,15.5,5.8,4.7,1.6,0.5,0.4537470725995317,0.4039735099337748,0.6913949899450207
2022-23,Jalen Suggs,21,77,205,15.1,4.5,4.7,1.9,0.8,0.5281197537772803,0.49609375,0.5828138188098573
2023-24,Jalen Suggs,22,77,205,16.8,3.6,4.1,1.9,0.8,0.6029285099052542,0.5787401574803149,0.3485870823446837
2024-25,Jalen Suggs,23,77,205,20.4,4.6,5.1,1.8,1.2,0.5351521511017837,0.4884393063583814,0.990017838218984
2020-21,Cole Anthony,20,74,185,17.1,5.4,6.3,0.8,0.5,0.4962851172509868,0.4487179487179487,0.6842321060439746
2021-22,Cole Anthony,21,74,185,18.6,6.5,6.1,0.8,0.3,0.521417358152052,0.4622641509433962,0.4358673459845023
2022-23,Cole Anthony,22,74,185,18.1,5.5,6.7,0.9,0.7,0.5686102035687359,0.5105633802816901,0.4959841712513037
2023-24,Cole Anthony,23,74,185,18.6,4.7,6.2,1.3,0.7,0.547316384180791,0.4966887417218543,0.4665151567865739
2024-25,Cole Anthony,24,74,185,18.4,5.6,6.0,1.3,0.9,0.533271504753072,0.4936708860759494,0.7153049701248063
2019-20,Keldon Johnson,19,77,220,18.4,1.8,6.8,1.7,0.2,0.7059545733578882,0.6635514018691588,2.076770375435156
2020-21,Keldon Johnson,20,77,220,16.1,2.2,7.5,0.7,0.4,0.555785694559514,0.5232558139534883,0.3471128982540554
2021-22,Keldon Johnson,21,77,220,19.2,2.4,6.9,0.9,0.2,0.5734767025089607,0.5460526315789473,0.3182165792118496
2022-23,Keldon Johnson,22,77,220,24.2,3.2,5.5,0.8,0.2,0.5523096585722111,0.5128865979381444,0.4805504246006213
2023-24,Keldon Johnson,23,77,220,19.1,3.4,6.7,0.9,0.4,0.5645542681484985,0.5263157894736842,0.3846055676702592
2024-25,Keldon Johnson,24,77,220,19.2,2.4,7.3,1.0,0.4,0.5723825423324589,0.5397350993377483,0.4226823818382491
2017-18,Dillon Brooks,21,78,225,13.8,2.1,3.9,1.1,0.3,0.5348837209302326,0.5,0.2824222353210281
2018-19,Dillon Brooks,22,78,225,14.7,1.7,3.4,1.1,0.4,0.4982375271149674,0.4586466165413533,2.258642466412258
2019-20,Dillon Brooks,23,78,225,20.1,2.6,4.1,1.1,0.5,0.5091185410334347,0.4752747252747253,0.4290061454500679
2020-21,Dillon Brooks,24,78,225,20.8,2.8,3.5,1.4,0.5,0.5163853028798411,0.4811827956989246,0.4670452609080934
2021-22,Dillon Brooks,25,78,225,24.0,3.6,4.1,1.5,0.3,0.5151983513652757,0.4742990654205607,1.1649099048591434
